Data,Precipt Total,N Medicoes,Precipt Media
28/12/2019,1570.8,180,8.72667
29/12/2019,1390.6,172,8.08488
30/12/2019,1630.6,204,7.99314
31/12/2019,3315.8,298,11.1268
01/01/2020,3241.8,344,9.42384
02/01/2020,5587,375,14.8987
03/01/2020,4777.8,355,13.4586
04/01/2020,5554.4,374,14.8513
05/01/2020,4201.6,341,12.3214
06/01/2020,3012.2,312,9.65449
07/01/2020,3710.8,324,11.4531
08/01/2020,3401.6,299,11.3766
09/01/2020,3107.8,299,10.394
10/01/2020,3052.8,275,11.1011
11/01/2020,2815.6,284,9.91408
12/01/2020,2521.2,233,10.8206
13/01/2020,3154.8,232,13.5983
14/01/2020,1474.4,200,7.372
15/01/2020,1363.2,197,6.9198
16/01/2020,2959.4,239,12.3824
17/01/2020,3235,244,13.2582
18/01/2020,1548.2,218,7.10183
19/01/2020,1653.2,210,7.87238
20/01/2020,1930.6,219,8.81553
21/01/2020,2758.4,252,10.946
22/01/2020,5319.2,385,13.8161
23/01/2020,7144.6,424,16.8505
24/01/2020,6686.4,367,18.2191
25/01/2020,4095,261,15.6897
26/01/2020,3841,247,15.5506
27/01/2020,3043.6,262,11.6168
28/01/2020,2507.4,279,8.9871
29/01/2020,3504.4,323,10.8495
30/01/2020,2934.4,292,10.0493
31/01/2020,2380.6,262,9.08626
01/02/2020,2009.2,245,8.20082
02/02/2020,2678.2,268,9.99328
03/02/2020,3680.4,304,12.1066
04/02/2020,3997.8,323,12.3771
05/02/2020,5057.4,337,15.0071
06/02/2020,5235.4,352,14.8733
07/02/2020,4136,327,12.6483
08/02/2020,4098.8,307,13.3511
09/02/2020,3283.2,315,10.4229
10/02/2020,4443.4,328,13.547
11/02/2020,4015.8,271,14.8185
12/02/2020,3108.2,280,11.1007
13/02/2020,3688.8,256,14.4094
14/02/2020,1455.6,217,6.70783
15/02/2020,2366.4,209,11.3225
16/02/2020,1503.4,222,6.77207
17/02/2020,2268.8,249,9.11165
18/02/2020,2854.2,277,10.304
19/02/2020,2502.4,272,9.2
20/02/2020,3253.8,261,12.4667
21/02/2020,3737,292,12.7979
22/02/2020,3711.2,290,12.7972
23/02/2020,2300.2,276,8.33406
24/02/2020,2535.2,278,9.11942
25/02/2020,3717.8,338,10.9994
26/02/2020,5041.2,330,15.2764
27/02/2020,3417.4,264,12.9447
28/02/2020,3901,257,15.179
29/02/2020,3295,272,12.114
01/03/2020,4492.6,256,17.5492
02/03/2020,5030.8,287,17.5289
03/03/2020,3881.4,269,14.429
04/03/2020,2673.6,242,11.0479
05/03/2020,3135,240,13.0625
06/03/2020,3269.8,251,13.0271
07/03/2020,3802.2,240,15.8425
08/03/2020,2528.2,221,11.4398
09/03/2020,2724.6,206,13.2262
10/03/2020,2017.8,192,10.5094
11/03/2020,1915.8,179,10.7028
12/03/2020,2247.2,189,11.8899
13/03/2020,1923.6,209,9.20383
14/03/2020,1865.6,220,8.48
15/03/2020,2882.2,246,11.7163
16/03/2020,3048,272,11.2059
17/03/2020,1605.8,210,7.64667
18/03/2020,2954.6,271,10.9026
19/03/2020,3553.8,275,12.9229
20/03/2020,4349.4,311,13.9852
21/03/2020,3497.2,292,11.9767
22/03/2020,2460.4,235,10.4698
23/03/2020,1791.4,207,8.65411
24/03/2020,2379,212,11.2217
25/03/2020,2534,213,11.8967
26/03/2020,1875.8,183,10.2503
27/03/2020,1469.4,184,7.98587
28/03/2020,1574.8,199,7.91357
29/03/2020,2927.4,300,9.758
30/03/2020,2040,243,8.39506
31/03/2020,1179,183,6.44262
01/04/2020,1285.6,182,7.06374
02/04/2020,1402.2,217,6.46175
03/04/2020,1558,203,7.67488
04/04/2020,728.6,147,4.95646
05/04/2020,612.8,126,4.86349
06/04/2020,2914.4,256,11.3844
07/04/2020,2180,258,8.44961
08/04/2020,2067.8,194,10.6588
09/04/2020,2081.6,185,11.2519
10/04/2020,1469.8,172,8.54535
11/04/2020,2499.8,197,12.6893
12/04/2020,1866,197,9.47208
13/04/2020,1880.6,188,10.0032
14/04/2020,5544.2,314,17.6567
15/04/2020,2205.6,230,9.58957
16/04/2020,1386.4,203,6.82956
17/04/2020,1951.6,208,9.38269
18/04/2020,1909.2,214,8.9215
19/04/2020,1339.8,184,7.28152
20/04/2020,1532.2,177,8.6565
21/04/2020,1616.6,174,9.2908
22/04/2020,1466.6,159,9.2239
23/04/2020,1943.2,176,11.0409
24/04/2020,1795.4,170,10.5612
25/04/2020,1264.6,162,7.80617
26/04/2020,1291,154,8.38312
27/04/2020,779,147,5.29932
28/04/2020,732.4,140,5.23143
29/04/2020,796.2,120,6.635
30/04/2020,573.2,88,6.51364
01/05/2020,705,133,5.30075
02/05/2020,675.4,113,5.97699
03/05/2020,550.4,107,5.14393
04/05/2020,653.8,102,6.4098
05/05/2020,1244.6,141,8.82695
06/05/2020,1336,180,7.42222
07/05/2020,1440.4,190,7.58105
08/05/2020,593,150,3.95333
09/05/2020,469,116,4.0431
10/05/2020,587.8,100,5.878
11/05/2020,586.6,121,4.84793
12/05/2020,2486.4,167,14.8886
13/05/2020,2279.8,216,10.5546
14/05/2020,1399.8,223,6.27713
15/05/2020,1622,200,8.11
16/05/2020,1500.6,178,8.43034
17/05/2020,691,146,4.73288
18/05/2020,658.2,135,4.87556
19/05/2020,883,138,6.39855
20/05/2020,745.4,126,5.91587
21/05/2020,2250.4,157,14.3338
22/05/2020,4965.4,209,23.7579
23/05/2020,2817,267,10.5506
24/05/2020,1798,224,8.02679
25/05/2020,1286.4,189,6.80635
26/05/2020,804.8,147,5.47483
27/05/2020,268,117,2.2906
28/05/2020,523.8,115,4.55478
29/05/2020,526.6,128,4.11406
30/05/2020,514.6,102,5.0451
31/05/2020,460,127,3.62205
01/06/2020,855,150,5.7
02/06/2020,931.6,169,5.51243
03/06/2020,273.4,144,1.89861
04/06/2020,1011.6,180,5.62
05/06/2020,2513.2,214,11.7439
06/06/2020,1409.8,184,7.66196
07/06/2020,843.6,176,4.79318
08/06/2020,361,157,2.29936
09/06/2020,1129,160,7.05625
10/06/2020,1598.2,160,9.98875
11/06/2020,1007.8,148,6.80946
12/06/2020,866.6,117,7.40684
13/06/2020,993.4,138,7.19855
14/06/2020,521.4,104,5.01346
15/06/2020,599.8,119,5.04034
16/06/2020,587.2,128,4.5875
17/06/2020,731.8,121,6.04793
18/06/2020,407.6,104,3.91923
19/06/2020,447.6,104,4.30385
20/06/2020,424.6,113,3.75752
21/06/2020,269.2,83,3.24337
22/06/2020,333.4,80,4.1675
23/06/2020,378.2,79,4.78734
24/06/2020,209.2,66,3.1697
25/06/2020,2026.6,166,12.2084
26/06/2020,934.8,171,5.46667
27/06/2020,2642.4,167,15.8228
28/06/2020,286.4,126,2.27302
29/06/2020,1017.6,151,6.73907
30/06/2020,3274.8,175,18.7131
01/07/2020,477,147,3.2449
02/07/2020,92.2,70,1.31714
03/07/2020,202,93,2.17204
04/07/2020,107,55,1.94545
05/07/2020,1056.8,111,9.52072
06/07/2020,803.4,141,5.69787
07/07/2020,2687.6,154,17.4519
08/07/2020,1613.4,139,11.6072
09/07/2020,524,115,4.55652
10/07/2020,235,100,2.35
11/07/2020,769.4,117,6.57607
12/07/2020,818.2,100,8.182
13/07/2020,351.8,87,4.04368
14/07/2020,414.6,108,3.83889
15/07/2020,230.6,77,2.99481
16/07/2020,1198.2,138,8.68261
17/07/2020,781.6,125,6.2528
18/07/2020,328.6,78,4.21282
19/07/2020,347.8,81,4.29383
20/07/2020,337,90,3.74444
21/07/2020,373.4,80,4.6675
22/07/2020,138.8,71,1.95493
23/07/2020,88.8,63,1.40952
24/07/2020,298.8,87,3.43448
25/07/2020,647.4,110,5.88545
26/07/2020,221.6,88,2.51818
27/07/2020,430.2,98,4.3898
28/07/2020,1101,110,10.0091
29/07/2020,398.6,109,3.65688
30/07/2020,494.6,90,5.49556
31/07/2020,588.2,98,6.00204
01/08/2020,274.4,81,3.38765
02/08/2020,187.6,73,2.56986
03/08/2020,171.2,71,2.41127
04/08/2020,319.4,75,4.25867
05/08/2020,218.6,73,2.99452
06/08/2020,219.8,67,3.2806
07/08/2020,187,66,2.83333
08/08/2020,261.4,71,3.68169
09/08/2020,168.4,64,2.63125
10/08/2020,140.8,62,2.27097
11/08/2020,220.6,77,2.86494
12/08/2020,1639.8,106,15.4698
13/08/2020,887,123,7.21138
14/08/2020,824.4,101,8.16238
15/08/2020,1790.4,118,15.1729
16/08/2020,1109.8,103,10.7748
17/08/2020,1105.6,103,10.734
18/08/2020,1481,125,11.848
19/08/2020,1292.4,121,10.681
20/08/2020,611.8,96,6.37292
21/08/2020,911.4,133,6.85263
22/08/2020,1357.8,135,10.0578
23/08/2020,274,99,2.76768
24/08/2020,209.2,63,3.32063
25/08/2020,209,61,3.42623
26/08/2020,89.2,35,2.54857
27/08/2020,298,60,4.96667
28/08/2020,518.6,75,6.91467
29/08/2020,193.8,73,2.65479
30/08/2020,394.4,77,5.12208
31/08/2020,193.6,79,2.45063
01/09/2020,496.2,82,6.05122
02/09/2020,360.4,76,4.74211
03/09/2020,390.4,85,4.59294
04/09/2020,141.8,53,2.67547
05/09/2020,173.2,52,3.33077
06/09/2020,785.4,83,9.46265
07/09/2020,920.4,82,11.2244
08/09/2020,484.8,77,6.2961
09/09/2020,201.4,50,4.028
10/09/2020,240.6,58,4.14828
11/09/2020,50.2,29,1.73103
12/09/2020,536.4,56,9.57857
13/09/2020,511.8,68,7.52647
14/09/2020,494,83,5.95181
15/09/2020,306,70,4.37143
16/09/2020,799.6,89,8.98427
17/09/2020,288.8,74,3.9027
18/09/2020,105.4,60,1.75667
19/09/2020,75.2,42,1.79048
20/09/2020,507.8,87,5.83678
21/09/2020,1047.8,143,7.32727
22/09/2020,2459.6,168,14.6405
23/09/2020,613.8,133,4.61504
24/09/2020,298.4,85,3.51059
25/09/2020,340.2,76,4.47632
26/09/2020,448,61,7.34426
27/09/2020,998.4,97,10.2928
28/09/2020,1064.4,107,9.94766
29/09/2020,244.4,61,4.00656
30/09/2020,561.6,70,8.02286
01/10/2020,247.2,57,4.33684
02/10/2020,165.4,52,3.18077
03/10/2020,881.2,65,13.5569
04/10/2020,449.4,81,5.54815
05/10/2020,234,68,3.44118
06/10/2020,201.8,46,4.38696
07/10/2020,188.4,52,3.62308
08/10/2020,609.8,117,5.21197
09/10/2020,892.6,118,7.56441
10/10/2020,652,166,3.92771
11/10/2020,1282,121,10.595
12/10/2020,470.2,96,4.89792
13/10/2020,525,80,6.5625
14/10/2020,509,121,4.20661
15/10/2020,992.2,140,7.08714
16/10/2020,514,98,5.2449
17/10/2020,304.6,90,3.38444
18/10/2020,523.8,89,5.88539
19/10/2020,1070.4,136,7.87059
20/10/2020,1258,146,8.61644
21/10/2020,661.4,137,4.82774
22/10/2020,1020.2,144,7.08472
23/10/2020,1347.6,167,8.06946
24/10/2020,2569.4,228,11.2693
25/10/2020,2109.8,191,11.0461
26/10/2020,3042.2,241,12.6232
27/10/2020,1558.2,180,8.65667
28/10/2020,926,121,7.65289
29/10/2020,1500.4,175,8.57371
30/10/2020,2460.2,206,11.9427
31/10/2020,3513.4,198,17.7444
01/11/2020,1523.8,164,9.29146
02/11/2020,1772,132,13.4242
03/11/2020,1926.2,176,10.9443
04/11/2020,1766.4,174,10.1517
05/11/2020,805.4,125,6.4432
06/11/2020,1126.2,108,10.4278
07/11/2020,361.4,94,3.84468
08/11/2020,237.6,70,3.39429
09/11/2020,1469,183,8.02732
10/11/2020,1592.4,197,8.08325
11/11/2020,1806,183,9.86885
12/11/2020,1704.6,186,9.16452
13/11/2020,1420.4,164,8.66098
14/11/2020,885.4,146,6.06438
15/11/2020,1069.8,166,6.44458
16/11/2020,1838.8,188,9.78085
17/11/2020,1453,177,8.20904
18/11/2020,2676.4,220,12.1655
19/11/2020,3916.4,257,15.2389
20/11/2020,1701.4,177,9.61243
21/11/2020,1129.2,143,7.8965
22/11/2020,1215.2,147,8.26667
23/11/2020,1136,144,7.88889
24/11/2020,754.4,119,6.3395
25/11/2020,577.6,121,4.77355
26/11/2020,858.6,132,6.50455
27/11/2020,981.4,121,8.11074
28/11/2020,705.8,132,5.34697
29/11/2020,1613.8,132,12.2258
30/11/2020,793.2,123,6.44878
01/12/2020,927.8,127,7.30551
02/12/2020,1228.4,141,8.71206
03/12/2020,2480,191,12.9843
04/12/2020,1216,184,6.6087
05/12/2020,2076,203,10.2266
06/12/2020,2316,222,10.4324
07/12/2020,2717.8,208,13.0663
08/12/2020,1966.6,175,11.2377
09/12/2020,2659.6,193,13.7803
10/12/2020,2150.2,190,11.3168
11/12/2020,1593.8,171,9.32047
12/12/2020,1619.8,202,8.01881
13/12/2020,1648.4,184,8.9587
14/12/2020,1436.4,171,8.4
15/12/2020,1231.2,127,9.69449
16/12/2020,1114.6,139,8.01871
17/12/2020,1580.6,172,9.18953
18/12/2020,1170,158,7.40506
19/12/2020,1938.8,213,9.10235
20/12/2020,2600.4,207,12.5623
21/12/2020,1399,182,7.68681
22/12/2020,2395,180,13.3056
23/12/2020,2077.8,168,12.3679
24/12/2020,2312.6,179,12.9196
25/12/2020,2139.8,187,11.4428
26/12/2020,2144.6,198,10.8313
27/12/2020,2368.4,208,11.3865
28/12/2020,1358,180,7.54444
29/12/2020,1468.6,148,9.92297
30/12/2020,959.4,143,6.70909
31/12/2020,1708.4,190,8.99158
01/01/2021,1309,144,9.09028
02/01/2021,1370.8,132,10.3848
03/01/2021,1846.6,158,11.6873
04/01/2021,1754.8,193,9.09223
05/01/2021,1389.6,190,7.31368
06/01/2021,1429.2,170,8.40706
07/01/2021,1716,172,9.97674
08/01/2021,1527.8,164,9.31585
09/01/2021,1736.4,167,10.3976
10/01/2021,1926.6,176,10.9466
11/01/2021,1718,169,10.1657
12/01/2021,2308.8,209,11.0469
13/01/2021,2127.2,203,10.4788
14/01/2021,2370.4,200,11.852
15/01/2021,1806.8,208,8.68654
16/01/2021,3647.4,256,14.2477
17/01/2021,2519.6,208,12.1135
18/01/2021,1883.8,180,10.4656
19/01/2021,1984.6,170,11.6741
20/01/2021,2327.8,158,14.7329
21/01/2021,1659.2,161,10.3056
22/01/2021,1299,160,8.11875
23/01/2021,803.4,147,5.46531
24/01/2021,1198.6,152,7.88553
25/01/2021,1659,164,10.1159
26/01/2021,1722.8,186,9.26237
27/01/2021,2122.8,186,11.4129
28/01/2021,2234.8,175,12.7703
29/01/2021,1889.8,174,10.8609
30/01/2021,1398,174,8.03448
31/01/2021,1669.2,166,10.0554
01/02/2021,1260.8,173,7.28786
02/02/2021,1093,159,6.87421
03/02/2021,1618.2,180,8.99
04/02/2021,1832.6,190,9.64526
05/02/2021,2343.6,199,11.7769
06/02/2021,3525.8,175,20.1474
07/02/2021,3351.6,171,19.6
08/02/2021,2823.8,189,14.9407
09/02/2021,1880.8,189,9.95132
10/02/2021,1723,171,10.076
11/02/2021,1930.4,254,7.6
12/02/2021,3249.2,260,12.4969
13/02/2021,2144.6,231,9.28398
14/02/2021,2803.8,225,12.4613
15/02/2021,2879.2,248,11.6097
16/02/2021,2485.2,246,10.1024
17/02/2021,2409.2,228,10.5667
18/02/2021,2985.6,219,13.6329
19/02/2021,2246.8,190,11.8253
20/02/2021,2590,175,14.8
21/02/2021,2077.6,169,12.2935
22/02/2021,2471.8,171,14.455
23/02/2021,2125.8,202,10.5238
24/02/2021,1054.2,173,6.09364
25/02/2021,1724,199,8.66332
26/02/2021,3193.8,210,15.2086
27/02/2021,3092.6,231,13.3879
28/02/2021,2220.2,223,9.95605
01/03/2021,2566,210,12.219
02/03/2021,1695.2,185,9.16324
03/03/2021,1809.4,173,10.459
04/03/2021,2083,191,10.9058
05/03/2021,2187.4,214,10.2215
06/03/2021,1596.6,211,7.56682
07/03/2021,2555.4,189,13.5206
08/03/2021,2110.4,181,11.6597
09/03/2021,2078.8,196,10.6061
10/03/2021,1420.2,177,8.02373
11/03/2021,1102.2,125,8.8176
12/03/2021,1106.4,126,8.78095
13/03/2021,1034,111,9.31532
14/03/2021,1266,135,9.37778
15/03/2021,1039.8,115,9.04174
16/03/2021,800.2,120,6.66833
17/03/2021,2009,182,11.0385
18/03/2021,1545.4,144,10.7319
19/03/2021,1491.4,153,9.74771
20/03/2021,846.2,135,6.26815
21/03/2021,1598.4,151,10.5854
22/03/2021,837,139,6.02158
23/03/2021,1061,125,8.488
24/03/2021,940.6,121,7.77355
25/03/2021,712.2,96,7.41875
26/03/2021,1509.2,121,12.4727
27/03/2021,1072.6,134,8.00448
28/03/2021,1244.6,144,8.64306
29/03/2021,636.6,131,4.85954
30/03/2021,1362.4,159,8.56855
31/03/2021,1036.2,156,6.64231
01/04/2021,1018.8,137,7.4365
02/04/2021,1074.4,113,9.50796
03/04/2021,757.4,115,6.58609
04/04/2021,620.6,119,5.21513
05/04/2021,506.4,129,3.92558
06/04/2021,827.8,144,5.74861
07/04/2021,1123.4,146,7.69452
08/04/2021,549,105,5.22857
09/04/2021,406,81,5.01235
10/04/2021,637.4,84,7.5881
11/04/2021,969.6,115,8.4313
12/04/2021,463.6,110,4.21455
13/04/2021,779.2,114,6.83509
14/04/2021,726.2,119,6.10252
15/04/2021,1165.6,115,10.1357
16/04/2021,650.6,118,5.51356
17/04/2021,1210.6,150,8.07067
18/04/2021,1293.8,168,7.70119
19/04/2021,1458.6,193,7.55751
20/04/2021,832.2,168,4.95357
21/04/2021,1393.6,138,10.0986
22/04/2021,901.8,125,7.2144
23/04/2021,486.2,90,5.40222
24/04/2021,641,108,5.93519
25/04/2021,674.4,109,6.18716
26/04/2021,311.4,87,3.57931
27/04/2021,589.8,117,5.04103
28/04/2021,666.8,122,5.46557
29/04/2021,1057.6,126,8.39365
30/04/2021,429.6,123,3.49268
01/05/2021,707.8,96,7.37292
02/05/2021,376.6,98,3.84286
03/05/2021,378.2,74,5.11081
04/05/2021,1058.6,115,9.20522
05/05/2021,1128.4,123,9.17398
06/05/2021,1255,116,10.819
07/05/2021,701.4,111,6.31892
08/05/2021,698.6,107,6.52897
09/05/2021,369,109,3.38532
10/05/2021,382.4,90,4.24889
11/05/2021,644.6,106,6.08113
12/05/2021,849.2,101,8.40792
13/05/2021,1178.2,112,10.5196
14/05/2021,722.6,106,6.81698
15/05/2021,463.8,90,5.15333
16/05/2021,299.6,84,3.56667
17/05/2021,283,73,3.87671
18/05/2021,120.4,72,1.67222
19/05/2021,89.6,51,1.75686
20/05/2021,319,66,4.83333
21/05/2021,1196.8,85,14.08
22/05/2021,1599,145,11.0276
23/05/2021,601.8,100,6.018
24/05/2021,68.8,45,1.52889
25/05/2021,35.6,38,0.936842
26/05/2021,130.8,51,2.56471
27/05/2021,120.6,43,2.80465
28/05/2021,1530,78,19.6154
29/05/2021,1122.4,100,11.224
30/05/2021,817.2,94,8.69362
31/05/2021,1098.6,115,9.55304
01/06/2021,167.6,100,1.676
02/06/2021,322.6,93,3.46882
03/06/2021,162,93,1.74194
04/06/2021,185.4,72,2.575
05/06/2021,685.4,96,7.13958
06/06/2021,658.4,114,5.77544
07/06/2021,530.4,109,4.86606
08/06/2021,1181,146,8.08904
09/06/2021,897,132,6.79545
10/06/2021,1674,164,10.2073
11/06/2021,456,156,2.92308
12/06/2021,310,109,2.84404
13/06/2021,132.6,73,1.81644
14/06/2021,235.6,75,3.14133
15/06/2021,260.2,94,2.76809
16/06/2021,146.2,69,2.11884
17/06/2021,159.2,62,2.56774
18/06/2021,206.4,76,2.71579
19/06/2021,1473,97,15.1856
20/06/2021,366.2,91,4.02418
21/06/2021,265.8,97,2.74021
22/06/2021,309.2,121,2.55537
23/06/2021,326.4,109,2.9945
24/06/2021,1618,119,13.5966
25/06/2021,58.6,72,0.813889
26/06/2021,1123.2,76,14.7789
27/06/2021,1086.4,90,12.0711
28/06/2021,587.8,76,7.73421
29/06/2021,221.6,75,2.95467
30/06/2021,134,57,2.35088
01/07/2021,246.6,60,4.11
02/07/2021,291,73,3.9863
03/07/2021,293.4,63,4.65714
04/07/2021,119.8,65,1.84308
05/07/2021,94,56,1.67857
06/07/2021,112.2,63,1.78095
07/07/2021,111,57,1.94737
08/07/2021,113.4,46,2.46522
09/07/2021,82.2,51,1.61176
10/07/2021,166.4,51,3.26275
11/07/2021,122.6,51,2.40392
12/07/2021,150.2,54,2.78148
13/07/2021,182.8,46,3.97391
14/07/2021,191.4,50,3.828
15/07/2021,838.4,92,9.11304
16/07/2021,236.2,80,2.9525
17/07/2021,132.4,56,2.36429
18/07/2021,103.4,47,2.2
19/07/2021,158.6,30,5.28667
20/07/2021,194,42,4.61905
21/07/2021,221.6,38,5.83158
22/07/2021,62,38,1.63158
23/07/2021,143.8,41,3.50732
24/07/2021,146.6,47,3.11915
25/07/2021,154.6,46,3.36087
26/07/2021,526.8,58,9.08276
27/07/2021,853.4,86,9.92326
28/07/2021,539.6,85,6.34824
29/07/2021,171.4,58,2.95517
30/07/2021,124.8,32,3.9
31/07/2021,283.4,45,6.29778
01/08/2021,96.4,58,1.66207
02/08/2021,136.4,49,2.78367
03/08/2021,97.8,55,1.77818
04/08/2021,73.8,44,1.67727
05/08/2021,211.4,58,3.64483
06/08/2021,101.6,50,2.032
07/08/2021,163.2,50,3.264
08/08/2021,128.8,40,3.22
09/08/2021,310,53,5.84906
10/08/2021,477.8,64,7.46563
11/08/2021,321.8,63,5.10794
12/08/2021,269,55,4.89091
13/08/2021,683.6,80,8.545
14/08/2021,262.8,66,3.98182
15/08/2021,101.8,59,1.72542
16/08/2021,419.2,80,5.24
17/08/2021,392.2,80,4.9025
18/08/2021,238,63,3.77778
19/08/2021,111.2,36,3.08889
20/08/2021,183.8,52,3.53462
21/08/2021,133.4,44,3.03182
22/08/2021,110.8,36,3.07778
23/08/2021,164.4,40,4.11
24/08/2021,450.4,57,7.90175
25/08/2021,1530,76,20.1316
26/08/2021,628.6,85,7.39529
27/08/2021,209.8,67,3.13134
28/08/2021,395.8,88,4.49773
29/08/2021,274.2,79,3.47089
30/08/2021,567.2,78,7.27179
31/08/2021,673.4,101,6.66733
01/09/2021,527,91,5.79121
02/09/2021,299.6,73,4.10411
03/09/2021,162.6,44,3.69545
04/09/2021,312.2,69,4.52464
05/09/2021,503.8,84,5.99762
06/09/2021,95.8,52,1.84231
07/09/2021,1561,73,21.3836
08/09/2021,1618.2,87,18.6
09/09/2021,441.6,100,4.416
10/09/2021,285.6,65,4.39385
11/09/2021,150,61,2.45902
12/09/2021,234.6,57,4.11579
13/09/2021,963.4,56,17.2036
14/09/2021,1410.4,91,15.4989
15/09/2021,399.8,84,4.75952
16/09/2021,526,72,7.30556
17/09/2021,1309.6,105,12.4724
18/09/2021,178.2,65,2.74154
19/09/2021,185.2,33,5.61212
20/09/2021,496.6,55,9.02909
21/09/2021,253,66,3.83333
22/09/2021,165,47,3.51064
23/09/2021,315.2,53,5.94717
24/09/2021,484.6,82,5.90976
25/09/2021,426.4,94,4.53617
26/09/2021,669.4,124,5.39839
27/09/2021,219.8,65,3.38154
28/09/2021,455.4,85,5.35765
29/09/2021,471.2,109,4.32294
30/09/2021,693.4,131,5.29313
01/10/2021,1821.4,149,12.2242
02/10/2021,1174.6,144,8.15694
03/10/2021,1720.4,144,11.9472
04/10/2021,1226.2,134,9.15075
05/10/2021,498,103,4.83495
06/10/2021,752.6,94,8.00638
07/10/2021,1023.6,133,7.69624
08/10/2021,302,102,2.96078
09/10/2021,1245.6,137,9.09197
10/10/2021,2379,173,13.7514
11/10/2021,3103.8,193,16.0819
12/10/2021,1168.4,157,7.44204
13/10/2021,656.4,108,6.07778
14/10/2021,1539.8,151,10.1974
15/10/2021,2473.8,169,14.6379
16/10/2021,1281.4,162,7.90988
17/10/2021,914.6,139,6.57986
18/10/2021,1673.6,171,9.78713
19/10/2021,1838.2,164,11.2085
20/10/2021,1826.4,146,12.5096
21/10/2021,1138,114,9.98246
22/10/2021,871.4,94,9.27021
23/10/2021,1912.6,128,14.9422
24/10/2021,2122.2,203,10.4542
25/10/2021,482.6,123,3.92358
26/10/2021,979.4,128,7.65156
27/10/2021,1135.4,110,10.3218
28/10/2021,807,102,7.91176
29/10/2021,819.4,122,6.71639
30/10/2021,897.6,146,6.14795
31/10/2021,2255.2,204,11.0549
01/11/2021,3491.4,174,20.0655
02/11/2021,1492,173,8.62428
03/11/2021,1811,169,10.716
04/11/2021,1424,150,9.49333
05/11/2021,1292.8,148,8.73514
06/11/2021,1107.2,124,8.92903
07/11/2021,1048.8,118,8.88814
08/11/2021,1255,143,8.77622
09/11/2021,1318.6,157,8.39873
10/11/2021,1613.4,172,9.38023
11/11/2021,3637,199,18.2764
12/11/2021,2173.4,165,13.1721
13/11/2021,851.6,130,6.55077
14/11/2021,990.8,109,9.08991
15/11/2021,909.2,104,8.74231
16/11/2021,1072.4,126,8.51111
17/11/2021,1078.6,139,7.75971
18/11/2021,3131.4,184,17.0185
19/11/2021,2308.4,187,12.3444
20/11/2021,2386,164,14.5488
21/11/2021,935.8,112,8.35536
22/11/2021,462.2,94,4.91702
23/11/2021,722.2,76,9.50263
24/11/2021,344.6,59,5.84068
25/11/2021,1015.4,106,9.57925
26/11/2021,1532.8,156,9.82564
27/11/2021,2502.6,194,12.9
28/11/2021,1575.8,169,9.32426
29/11/2021,1956.2,173,11.3075
30/11/2021,1792,162,11.0617
01/12/2021,1703.4,175,9.73371
02/12/2021,1248.2,135,9.24593
03/12/2021,1664.6,154,10.8091
04/12/2021,1538.4,150,10.256
05/12/2021,1679.8,144,11.6653
06/12/2021,3308,219,15.105
07/12/2021,2552.6,190,13.4347
08/12/2021,2559.2,174,14.708
09/12/2021,1740.2,147,11.8381
10/12/2021,1135.4,93,12.2086
11/12/2021,1346.6,121,11.1289
12/12/2021,1222,166,7.36145
13/12/2021,2776,190,14.6105
14/12/2021,2299,209,11
15/12/2021,2630.6,197,13.3533
16/12/2021,1843.2,188,9.80426
17/12/2021,2019.6,162,12.4667
18/12/2021,2080.2,197,10.5594
19/12/2021,1917.4,176,10.8943
20/12/2021,1298.8,145,8.95724
21/12/2021,1576.2,160,9.85125
22/12/2021,1347.8,173,7.79075
23/12/2021,3208.2,194,16.5371
24/12/2021,2444,169,14.4615
25/12/2021,2069.6,133,15.5609
26/12/2021,1330.6,139,9.57266
27/12/2021,2428.4,168,14.4548
28/12/2021,1797,167,10.7605
29/12/2021,2021.8,183,11.0481
30/12/2021,3106.4,210,14.7924
31/12/2021,3669.8,209,17.5589
01/01/2022,2320.6,192,12.0865
02/01/2022,2400.2,212,11.3217
03/01/2022,2787.8,212,13.15
04/01/2022,2265.2,209,10.8383
05/01/2022,2348.2,216,10.8713
06/01/2022,2838.2,224,12.6705
07/01/2022,4586.4,219,20.9425
08/01/2022,5089.6,203,25.0719
09/01/2022,4043.6,202,20.0178
10/01/2022,2746,198,13.8687
11/01/2022,2811.4,177,15.8836
12/01/2022,1665.4,182,9.15055
13/01/2022,867.2,148,5.85946
14/01/2022,611.2,123,4.96911
15/01/2022,1218.8,129,9.44806
16/01/2022,1411.8,153,9.22745
17/01/2022,1661,161,10.3168
18/01/2022,1394.2,159,8.76855
19/01/2022,866.2,134,6.46418
20/01/2022,646.6,111,5.82523
21/01/2022,618,101,6.11881
22/01/2022,241.2,73,3.30411
23/01/2022,904,115,7.86087
24/01/2022,946.8,115,8.23304
25/01/2022,1241.4,137,9.06131
26/01/2022,1888.6,186,10.1538
27/01/2022,2371.4,190,12.4811
28/01/2022,1539.8,193,7.97824
29/01/2022,2214.2,211,10.4938
30/01/2022,2755.8,201,13.7104
31/01/2022,2948,220,13.4
01/02/2022,1712,188,9.10638
02/02/2022,2403.6,182,13.2066
03/02/2022,1929,182,10.5989
04/02/2022,2382,198,12.0303
05/02/2022,2577.6,213,12.1014
06/02/2022,2338.8,207,11.2986
